depth	lineage	size
5	Bacteroides__Escherichia-Shigella__Agathobacter__Faecalibacterium__Blautia	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__Faecalibacterium__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__Faecalibacterium__Dialister	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__Lachnospiraceae__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__Parabacteroides__Pseudomonas	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__Pseudomonas__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__RF39__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__Ruminococcaceae__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Agathobacter__Subdoligranulum__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__[Ruminococcus]_gnavus_group__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Alistipes__Clostridia_UCG-014	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Alistipes__Enterobacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Alistipes__Tannerellaceae_1	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Bacteroidales__Barnesiella	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Barnesiella__UCG-002	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Christensenellaceae_R-7_group__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Cloacibacillus__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Clostridia__Tannerellaceae_1	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Clostridia_UCG-014__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Dialister__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Enterobacteriaceae__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Faecalibacterium__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Faecalibacterium__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Faecalibacterium__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Faecalibacterium__Prevotella_9	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Incertae_Sedis__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Lachnospiraceae__Dialister	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Lachnospiraceae__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Lachnospiraceae__UCG-002	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Parabacteroides__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Parabacteroides__Bifidobacterium	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Parabacteroides__Comamonadaceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Parabacteroides__Eisenbergiella	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Parabacteroides__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Parabacteroides__Hungatella	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Parabacteroides__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Planococcaceae__Hungatella	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Prevotella_7__Ruminococcaceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Ruminococcus__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__Subdoligranulum__Enterobacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__UCG-002__Barnesiella	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__UCG-002__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Akkermansia__uncultured_11__Clostridia	1
5	Bacteroides__Escherichia-Shigella__Alistipes__[Eubacterium]_siraeum_group__Ruminococcus	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Agathobacter__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Akkermansia__Barnesiella	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Akkermansia__Oscillospiraceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Bacillales__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Barnesiella__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Bifidobacterium__Collinsella	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Bifidobacterium__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Blautia__[Eubacterium]_eligens_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Butyricicoccus__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Christensenellaceae_R-7_group__[Eubacterium]_ruminantium_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Christensenellaceae_R-7_group__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Christensenellaceae_R-7_group__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Christensenellaceae_R-7_group__RF39	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Clostridia_UCG-014__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Clostridia_vadinBB60_group__Clostridia	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Enterobacteriaceae__Paraprevotella	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__[Eubacterium]_coprostanoligenes_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__[Eubacterium]_ruminantium_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__Bifidobacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__Butyricimonas	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__Enterobacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Faecalibacterium__Ruminococcaceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Firmicutes__Clostridia_UCG-014	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Lachnospiraceae__[Eubacterium]_coprostanoligenes_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Lachnospiraceae__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Lachnospiraceae__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Lachnospiraceae__Ruminococcaceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Muribaculaceae__Morganella	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Muribaculaceae__Pseudomonas	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Parabacteroides__[Eubacterium]_eligens_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Parabacteroides__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Parabacteroides__Parasutterella	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Parabacteroides__UBA1819	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Parabacteroides__UCG-002	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Paraprevotella__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Prevotellaceae_NK3B31_group__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Pseudomonas__[Eubacterium]_siraeum_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Pseudomonas__Ruminococcaceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Ruminococcaceae__Dialister	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Subdoligranulum__[Ruminococcus]_gnavus_group	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Subdoligranulum__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Alistipes__Tannerellaceae_1__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Alistipes__UBA1819__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Alloprevotella__Agathobacter__Prevotellaceae_UCG-001	1
5	Bacteroides__Escherichia-Shigella__Anaerostipes__Faecalibacterium__Butyricicoccus	1
5	Bacteroides__Escherichia-Shigella__Bacillales__Alistipes__Lactobacillales	1
5	Bacteroides__Escherichia-Shigella__Bacillales__Lachnospiraceae__[Eubacterium]_siraeum_group	1
5	Bacteroides__Escherichia-Shigella__Bacteroidales__Barnesiella__UCG-002	1
5	Bacteroides__Escherichia-Shigella__Barnesiella__Alistipes__Subdoligranulum	1
5	Bacteroides__Escherichia-Shigella__Barnesiella__Faecalibacterium__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Barnesiella__Oscillospiraceae__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Barnesiella__Tannerellaceae_1__Eisenbergiella	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Acidaminococcus__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Agathobacter__Blautia	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Akkermansia__Enterobacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Alistipes__Streptococcus	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Dialister__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Dialister__Subdoligranulum	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Enterobacteriaceae__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Faecalibacterium__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Lachnospiraceae__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Bifidobacterium__Lacticaseibacillus__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Blautia__Akkermansia__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Blautia__Bifidobacterium__Anaerostipes	1
5	Bacteroides__Escherichia-Shigella__Blautia__Bifidobacterium__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Blautia__Bifidobacterium__Ruminococcaceae	1
5	Bacteroides__Escherichia-Shigella__Blautia__Dialister__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Blautia__Faecalibacterium__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Blautia__Lachnospiraceae__Phascolarctobacterium	1
5	Bacteroides__Escherichia-Shigella__Blautia__Megamonas__Erysipelotrichaceae_UCG-003	1
5	Bacteroides__Escherichia-Shigella__Blautia__Muribaculaceae__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Blautia__Parabacteroides__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Blautia__Ruminococcus__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Chloroplast__Pasteurellaceae__Streptococcus	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__[Eubacterium]_siraeum_group__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__Alistipes__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__Alistipes__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__Faecalibacterium__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__Faecalibacterium__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__Faecalibacterium__UCG-002	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__Faecalibacterium__UCG-004	1
5	Bacteroides__Escherichia-Shigella__Christensenellaceae_R-7_group__Pseudomonas__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Clostridia__Alistipes__[Eubacterium]_siraeum_group	1
5	Bacteroides__Escherichia-Shigella__Clostridia__Faecalibacterium__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Clostridia__Faecalibacterium__Oscillospiraceae	1
5	Bacteroides__Escherichia-Shigella__Clostridia__UCG-002__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Akkermansia__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Christensenellaceae_R-7_group__Unassigned	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Corynebacteriaceae__Blautia	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Enterobacteriaceae__[Ruminococcus]_torques_group	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Enterobacteriaceae__Enterobacterales	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Enterobacteriaceae__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Enterobacteriaceae__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Faecalibacterium__Enterobacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__NK4A214_group__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__Parasutterella__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Clostridia_UCG-014__UCG-002__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Clostridia_vadinBB60_group__Veillonella__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Clostridium_sensu_stricto_1__[Eubacterium]_eligens_group__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Clostridium_sensu_stricto_1__Alistipes__Morganella	1
5	Bacteroides__Escherichia-Shigella__Comamonadaceae__[Eubacterium]_coprostanoligenes_group__Bifidobacterium	1
5	Bacteroides__Escherichia-Shigella__Comamonadaceae__Clostridia_UCG-014__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Comamonadaceae__Faecalibacterium__Subdoligranulum	1
5	Bacteroides__Escherichia-Shigella__Comamonadaceae__Lachnospiraceae__Barnesiella	1
5	Bacteroides__Escherichia-Shigella__Comamonadaceae__Parabacteroides__Bacteroidales	1
5	Bacteroides__Escherichia-Shigella__Comamonadaceae__Pseudomonas__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Coprobacillus__Akkermansia__UBA1819	1
5	Bacteroides__Escherichia-Shigella__Coprobacillus__Clostridium_sensu_stricto_1__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Corynebacteriaceae__Agathobacter__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Corynebacteriaceae__Agathobacter__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Corynebacteriaceae__Clostridia_UCG-014__Enterobacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Corynebacteriaceae__Faecalibacterium__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Corynebacteriaceae__Faecalibacterium__Staphylococcus	1
5	Bacteroides__Escherichia-Shigella__Corynebacteriaceae__Parabacteroides__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Dialister__Faecalibacterium__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Dialister__Faecalibacterium__Enterobacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Dialister__Faecalibacterium__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Dialister__Faecalibacterium__Prevotellaceae_NK3B31_group	1
5	Bacteroides__Escherichia-Shigella__Dialister__Parabacteroides__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Eisenbergiella__Lachnospiraceae__Ruminococcaceae	1
5	Bacteroides__Escherichia-Shigella__Enterobacterales__Alistipes__Hafnia-Obesumbacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacterales__Enterobacteriaceae__Proteus	1
5	Bacteroides__Escherichia-Shigella__Enterobacterales__Hafnia-Obesumbacterium__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Agathobacter__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Agathobacter__Erysipelotrichaceae_UCG-003	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Akkermansia__Acinetobacter	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Akkermansia__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Akkermansia__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alistipes__Bilophila	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alistipes__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alistipes__Clostridia_UCG-014	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alistipes__Enterobacterales	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alistipes__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alistipes__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alistipes__Pseudomonas	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Alloprevotella__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Bacillales__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Bifidobacterium__Anaerostipes	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Comamonadaceae__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Corynebacteriaceae__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Enterobacterales__Pseudomonas	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Erysipelotrichaceae_UCG-003__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__[Eubacterium]_eligens_group	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Bifidobacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Incertae_Sedis	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Paraprevotella	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Faecalibacterium__Pseudomonas	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Lachnospira__Dialister	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__[Eubacterium]_eligens_group	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Acinetobacter	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Lachnospiraceae__Subdoligranulum	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Morganella__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Parabacteroides__Barnesiella	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Parabacteroides__Megasphaera	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Parabacteroides__Roseburia	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Paraprevotella__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Pseudomonas__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Pseudomonas__Akkermansia	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Ruminococcaceae__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Ruminococcaceae__Faecalibacterium	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Ruminococcaceae__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__UBA1819__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__UCG-002__Muribaculaceae	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__Unassigned__Corynebacteriaceae	1
5	Bacteroides__Escherichia-Shigella__Enterobacteriaceae__uncultured_11__Bacteria	1
5	Bacteroides__Escherichia-Shigella__Erysipelotrichaceae_UCG-003__Parabacteroides__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Ezakiella__Bacteroidales__Campylobacter	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Eubacterium]_coprostanoligenes_group__Lachnospiraceae	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Eubacterium]_eligens_group__Agathobacter	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Eubacterium]_eligens_group__Christensenellaceae_R-7_group	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Eubacterium]_eligens_group__Paraprevotella	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Eubacterium]_siraeum_group__Bacillales	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Eubacterium]_siraeum_group__Clostridia_UCG-014	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Ruminococcus]_torques_group__Alistipes	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__[Ruminococcus]_torques_group__Parabacteroides	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__[Eubacterium]_ventriosum_group	1
5	Bacteroides__Escherichia-Shigella__Faecalibacterium__Agathobacter__Acidaminococcus	1
